actual,proposed
6.98351526260376,6.997306823730469
6.98351526260376,6.993858814239502
7.02821159362793,6.991272926330566
7.021308898925781,7.000507831573486
7.014402389526367,7.00570821762085
7.0074920654296875,7.0078816413879395
7.0074920654296875,7.007784366607666
7.014402389526367,7.007711410522461
7.0363359451293945,7.0093841552734375
7.043248653411865,7.016121864318848
7.043248653411865,7.022903919219971
7.043248653411865,7.027989864349365
7.063969135284424,7.03180456161499
7.05381965637207,7.039845943450928
7.06760311126709,7.043339252471924
7.0813727378845215,7.049405097961426
7.0813727378845215,7.05739688873291
7.10200309753418,7.063390731811523
7.106878757476807,7.0730438232421875
7.120575428009033,7.081502914428711
7.134259223937988,7.091270923614502
7.1410956382751465,7.102017879486084
7.16840934753418,7.11178731918335
7.205165386199951,7.125942707061768
7.218803405761719,7.145748615264893
7.239234924316406,7.164012432098389
7.246038913726807,7.1828179359436035
7.280007839202881,7.198623180389404
7.273709297180176,7.218969345092773
7.287221431732178,7.232654094696045
7.30072021484375,7.246295928955078
7.30072021484375,7.259902000427246
7.30072021484375,7.270106792449951
7.307465076446533,7.277760028839111
7.242092132568359,7.285186290740967
7.2554779052734375,7.274412631988525
7.262165546417236,7.269679069519043
7.282209396362305,7.267800807952881
7.28888463973999,7.271402835845947
7.311885833740234,7.275773525238037
7.311885833740234,7.284801483154297
7.311885833740234,7.291572570800781
7.305203914642334,7.2966508865356445
7.311885833740234,7.298789024353027
7.211929798126221,7.302063465118408
7.211929798126221,7.279530048370361
7.205308437347412,7.262629985809326
7.205308437347412,7.248299598693848
7.198684215545654,7.237551689147949
7.1793084144592285,7.227834701538086
7.172678470611572,7.21570348739624
7.166045188903809,7.204946994781494
7.172678470611572,7.195221424102783
7.172678470611572,7.1895856857299805
7.172678470611572,7.185359001159668
7.148930549621582,7.182188987731934
7.14230489730835,7.173874378204346
7.13567590713501,7.165981769561768
7.13567590713501,7.158405303955078
7.129044055938721,7.1527228355407715
7.0516462326049805,7.146803379058838
7.045052528381348,7.123013973236084
7.038455963134766,7.1035237312316895
7.0252532958984375,7.087256908416748
7.018647193908691,7.071755886077881
6.953286647796631,7.058478832244873
6.959856986999512,7.0321807861328125
6.959856986999512,7.014100074768066
6.953286647796631,7.000539302825928
6.953286647796631,6.9887261390686035
6.837348937988281,6.979866027832031
6.837348937988281,6.944236755371094
6.824336051940918,6.917514801025391
6.811311721801758,6.894220352172852
6.798276424407959,6.873493194580078
6.791754722595215,6.854689121246338
6.640456676483154,6.838955402374268
6.62758207321167,6.78933048248291
6.6146979331970215,6.748893737792969
6.601802349090576,6.715344429016113
6.588895797729492,6.6869587898254395
6.479015350341797,6.662443161010742
6.466240882873535,6.616586208343506
6.453455448150635,6.578999996185303
6.44066047668457,6.547613620758057
6.427855014801025,6.520875453948975
6.289709091186523,6.497620582580566
6.283390522003174,6.445642471313477
6.277069568634033,6.405079364776611
6.277069568634033,6.373076915740967
6.270746231079102,6.3490753173828125
6.264420509338379,6.329493045806885
6.177719593048096,6.313224792480469
6.171457290649414,6.279348373413086
6.171457290649414,6.252375602722168
6.171457290649414,6.232146263122559
6.165192604064941,6.216973781585693
6.062771797180176,6.204028606414795
6.056576728820801,6.16871452331543
6.056576728820801,6.140679836273193
6.050380706787109,6.119654178619385
6.056576728820801,6.1023359298706055
5.843105792999268,6.090896129608154
5.849123954772949,6.0289483070373535
5.861153602600098,5.983992099761963
5.867165565490723,5.953282833099365
5.879182815551758,5.931753635406494
5.7142486572265625,5.918610572814941
5.72596549987793,5.867520332336426
5.737674713134766,5.832131385803223
5.743526935577393,5.8085174560546875
5.749377250671387,5.792269706726074
5.577595233917236,5.781546592712402
5.588998317718506,5.7305588722229
5.600393295288086,5.695168495178223
5.611782073974609,5.671474933624268
5.623164176940918,5.656551837921143
5.628851890563965,5.648204803466797
5.5237932205200195,5.64336633682251
5.534968852996826,5.613473415374756
5.546138286590576,5.593847274780273
5.557300090789795,5.5819196701049805
5.574031352996826,5.575765132904053
5.520059585571289,5.575331687927246
5.525583267211914,5.561513423919678
5.531105995178223,5.5525312423706055
5.547664165496826,5.54717493057251
5.558694839477539,5.54729700088501
5.484330654144287,5.550146579742432
5.495211601257324,5.533692359924316
5.500649929046631,5.524072170257568
5.506086826324463,5.518216609954834
5.511521816253662,5.51518440246582
5.516955375671387,5.51426887512207
5.4536614418029785,5.51494026184082
5.459036827087402,5.49962043762207
5.46441125869751,5.489474773406982
5.469784259796143,5.483208656311035
5.48052453994751,5.479852676391602
5.362917423248291,5.480020523071289
5.368185997009277,5.45074462890625
5.368185997009277,5.430105209350586
5.368185997009277,5.414625644683838
5.368185997009277,5.403015613555908
5.3113250732421875,5.394308090209961
5.3113250732421875,5.373562335968018
5.316546440124512,5.35800313949585
5.316546440124512,5.3476386070251465
5.316546440124512,5.339865684509277
5.179956436157227,5.334035873413086
5.179956436157227,5.295516014099121
5.174846172332764,5.266625881195068
5.174846172332764,5.243680953979492
5.174846172332764,5.2264723777771
5.015259265899658,5.213565826416016
5.015259265899658,5.163989067077637
5.025224685668945,5.126806735992432
5.035185813903809,5.10141134262085
5.040163993835449,5.084854602813721
4.871203422546387,5.073681831359863
4.880853652954102,5.023062229156494
4.880853652954102,4.9875102043151855
4.871203422546387,4.960845947265625
4.861548900604248,4.9384355545043945
4.861548900604248,4.919213771820068
4.717893123626709,4.904797554016113
4.713181495666504,4.858071327209473
4.713181495666504,4.8218488693237305
4.708469390869141,4.794682025909424
5.135156154632568,4.773128986358643
4.9056501388549805,4.863636016845703
4.900768280029297,4.874139308929443
4.900768280029297,4.880796432495117
4.9056501388549805,4.885789394378662
4.910531044006348,4.890754699707031
4.745205402374268,4.8956990242004395
4.74045991897583,4.8580756187438965
4.7262187004089355,4.828671455383301
4.702463626861572,4.80305814743042
4.678683280944824,4.777909755706787
4.659641265869141,4.753103256225586
4.456222057342529,4.729737758636475
4.43781042098999,4.661358833312988
4.4332051277160645,4.605471611022949
4.423991680145264,4.562405109405518
4.414775371551514,4.527801513671875
4.233999252319336,4.499545097351074
4.216145992279053,4.433158874511719
4.20721435546875,4.378905296325684
4.193810939788818,4.335982799530029
4.175928592681885,4.300439834594727
3.9698784351348877,4.269311904907227
3.9527394771575928,4.194453716278076
3.9355897903442383,4.1340250968933105
3.922720432281494,4.084416389465332
3.914137840270996,4.043992519378662
3.6542904376983643,4.011528491973877
3.6340320110321045,3.9222190380096436
3.6178152561187744,3.850172281265259
4.146543025970459,3.7920830249786377
4.128093719482422,3.8806979656219482
3.8887248039245605,3.942546844482422
3.8711464405059814,3.929091453552246
3.8491580486297607,3.914605140686035
3.8271522521972656,3.8982434272766113
3.8139402866363525,3.8804705142974854
3.800722599029541,3.863837957382202
3.4755516052246094,3.8480591773986816
3.4592299461364746,3.754932403564453
3.442899703979492,3.681006669998169
3.426560640335083,3.6214799880981445
3.406125068664551,3.5727500915527344
3.127383232116699,3.5310938358306885
3.112166166305542,3.430166244506836
3.096942663192749,3.3506662845611572
3.081712484359741,3.2872352600097656
3.0626652240753174,3.2358546257019043
2.8550214767456055,3.1925573348999023
2.8370745182037354,3.108173370361328
2.8155269622802734,3.040398597717285
2.7939674854278564,2.9841806888580322
2.7723958492279053,2.9366273880004883
2.5642802715301514,2.8955695629119873
2.5474770069122314,2.8127472400665283
2.9698805809020996,2.746429681777954
2.9502902030944824,2.8022923469543457
2.926767587661743,2.83929181098938
2.9110777378082275,2.8611607551574707
2.5457897186279297,2.8736400604248047
2.535388946533203,2.791677474975586
2.5249857902526855,2.7276053428649902
2.5180487632751465,2.676950454711914
2.50417160987854,2.6372249126434326
1.810041904449463,2.603961706161499
1.7973129749298096,2.4054818153381348
1.7845813035964966,2.2534396648406982
1.771847128868103,2.1362249851226807
1.7591100931167603,2.045130491256714
1.6518914699554443,1.9736254215240479
1.6374351978302002,1.893191933631897
1.6229757070541382,1.8292527198791504
1.6085131168365479,1.7776834964752197
1.5940474271774292,1.7353909015655518
1.5062922239303589,1.7000550031661987
1.4947842359542847,1.6516143083572388
1.4855766296386719,1.612406849861145
1.4717628955841064,1.5806992053985596
1.460249662399292,1.5534651279449463
1.4487346410751343,1.5301612615585327
1.4204295873641968,1.509804606437683
1.413609266281128,1.4874608516693115
1.4067884683609009,1.4689979553222656
1.3954191207885742,1.453445553779602
1.3863223791122437,1.4389389753341675
1.2693854570388794,1.4257848262786865
1.2630903720855713,1.3866850137710571
1.2588932514190674,1.3557863235473633
1.252597451210022,1.3315629959106445
1.2463011741638184,1.311821699142456
1.5153812170028687,1.2954415082931519
1.5102711915969849,1.350426435470581
1.5051610469818115,1.3903876543045044
1.50005042552948,1.4190809726715088
1.50005042552948,1.4393233060836792
1.5560247898101807,1.4545050859451294
1.5533753633499146,1.4798849821090698
1.5533753633499146,1.4982576370239258
1.5480762720108032,1.5120370388031006
1.5427765846252441,1.5210468769073486
1.5401266813278198,1.5264792442321777
1.6078544855117798,1.5298911333084106
1.5995454788208008,1.549381971359253
1.5912353992462158,1.5619227886199951
1.5856947898864746,1.5692509412765503
1.5801538228988647,1.573361873626709
1.6557761430740356,1.5750598907470703
1.6528700590133667,1.5952389240264893
1.649963617324829,1.6096466779708862
1.6441503763198853,1.6197259426116943
1.632522702217102,1.6258320808410645
1.6646085977554321,1.6275047063827515
1.6527326107025146,1.6367806196212769
1.6467938423156738,1.6407686471939087
1.6438242197036743,1.6422749757766724
1.6378847360610962,1.6426622867584229
1.6425769329071045,1.6414679288864136
1.6395930051803589,1.6417450904846191
1.6306408643722534,1.6412070989608765
1.6246720552444458,1.6385655403137207
2.0415475368499756,1.6350921392440796
2.0340394973754883,1.736706018447876
2.0919413566589355,1.8110394477844238
2.0880613327026367,1.8812649250030518
2.076418876647949,1.9329639673233032
2.072537422180176,1.968827724456787
2.0686557292938232,1.9947551488876343
2.196866512298584,2.013230323791504
2.184471368789673,2.0591392517089844
2.176206350326538,2.090472459793091
2.1638059616088867,2.111905813217163
2.1555373668670654,2.124880790710449
2.158440113067627,2.132544994354248
2.1501269340515137,2.1390187740325928
2.141812562942505,2.1417958736419678
2.129338502883911,2.1418001651763916
2.121020793914795,2.1386847496032715
2.057966709136963,2.1342687606811523
2.049839973449707,2.1151931285858154
2.0417120456695557,2.0988547801971436
2.0335826873779297,2.084569215774536
2.029517650604248,2.07182240486145
2.0150094032287598,2.061246395111084
2.0069186687469482,2.049687147140503
1.998826503753662,2.0389950275421143
1.99073326587677,2.0289528369903564
1.9785912036895752,2.0193979740142822
1.9704948663711548,2.0091962814331055
1.962813138961792,1.9995208978652954
1.950636863708496,1.9903439283370972
1.9384578466415405,1.9804171323776245
1.9262763261795044,1.9699273109436035
1.9181538820266724,1.9590145349502563
1.776189923286438,1.9487993717193604
1.7686066627502441,1.9056470394134521
2.410365581512451,1.8713868856430054
2.4000909328460693,2.006131649017334
2.3898143768310547,2.104621410369873
2.4401347637176514,2.175919771194458
2.4242985248565674,2.241973400115967
2.4137375354766846,2.2875547409057617
2.40317440032959,2.3191003799438477
2.392608880996704,2.340118885040283
2.376755475997925,2.353241443634033
2.310462713241577,2.3591198921203613
2.279242753982544,2.3469555377960205
2.242793321609497,2.3300273418426514
2.2167415618896484,2.3082189559936523
2.195889949798584,2.2853496074676514
2.0727076530456543,2.2629847526550293
2.0426888465881348,2.2154154777526855
2.0076451301574707,2.172233819961548
1.9826000928878784,2.131086587905884
1.962556004524231,2.0939650535583496
1.9895124435424805,2.061112642288208
1.9639121294021606,2.043212652206421
1.9485464096069336,2.0233874320983887
1.9280521869659424,2.0046772956848145
1.9024239778518677,1.9855209589004517
1.753814697265625,1.9647467136383057
1.7346664667129517,1.9120137691497803
1.7155122756958008,1.8676769733428955
1.7011429071426392,1.829635739326477
1.681978702545166,1.7975125312805176
1.5088919401168823,1.7686290740966797
1.5002046823501587,1.7036948204040527
